392,"{""1"": [[1178.0452226271095, 389.73673915674107], [1196.2042985607927, 385.7013889492559], [1194.1866234570502, 367.5423130155727], [1180.0628977308522, 302.9767096958102], [1167.9568471083967, 307.0120599032954], [1077.1614674399807, 300.9590345920676], [1075.1437923362382, 294.90600928083995], [1129.6210201372878, 460.35536778773127], [1125.5856699298026, 458.33769268398873], [1234.5401255319018, 541.0623719374344], [1254.7168765693277, 547.1153972486621], [865.3055815470102, 413.948840401652], [802.7576533309903, 399.82511467545396], [1038.8256404688718, 494.65584455135513], [921.8004844518023, 625.8047262946227], [909.6944338293468, 682.2996291994149], [820.9167292646734, 867.925738743732]], ""13"": [[647.2112237104902, -10.63863159504664], [647.8452990679539, -0.4934258756299954], [565.4155025976936, -8.736405522656014], [670.0379365791778, 3.945101626614786], [681.4512930135214, -3.0297273054841583], [677.0127655112767, -7.46825480772894], [746.1269794748025, 1.4088001967606232], [654.8201280000528, 50.86667807891676], [771.4899937733442, 76.22969237745838], [614.2393051223862, 78.76599380731253], [713.789136244162, 86.374898096875], [688.4261219456204, 146.61205705591132], [734.0795476829953, 148.51428312830194], [683.9875944433757, 270.8908271187652], [708.0824580269901, 270.8908271187652], [808.2663645062295, 270.8908271187652], [808.2663645062295, 270.8908271187652]]}"
393,"{""1"": [[1179.5282766298596, 388.89478630318507], [1197.6273094376036, 384.87277901257534], [1193.6053021469938, 366.7737462048313], [1181.5392802751644, 300.41062590977003], [1169.473258403335, 306.44363684568464], [1076.9670907193101, 300.41062590977003], [1072.9450834287004, 294.3776149738553], [1127.2421818519324, 461.2909175341611], [1123.2201745613227, 457.2689102435513], [1231.8143714077867, 539.7200597010517], [1251.9244078608356, 543.7420669916615], [859.7786970263822, 413.02683004684377], [803.4705949578454, 398.9498045297095], [1032.7250105226026, 501.51099044025887], [934.185831902663, 616.1381982226375], [932.1748282573583, 710.6553695519673], [803.4705949578454, 831.3155882702606]], ""13"": [[647.3800029841038, -7.30794739380476], [648.0098288211192, 1.5096143244098599], [566.1324700091262, 63.23254635191222], [668.794081442625, 6.548221020532502], [681.3905981829316, -1.009689023651461], [677.6116431608397, -3.528992371712775], [746.892485232526, 5.288569346501845], [654.3080871912724, 51.89568128563627], [770.1960412020932, 76.45888892923413], [613.9992336222913, 78.97819227729546], [713.5117158707135, 86.53610232147942], [688.3186823901003, 146.36955683793582], [733.6661426552041, 148.8888601859971], [685.1695532050236, 269.8154208929405], [707.8432833375755, 269.8154208929405], [807.3557655859977, 269.8154208929405], [807.3557655859977, 269.8154208929405]]}"
394,"{""1"": [[1180.83884629869, 389.6086685862211], [1199.0689903218613, 385.55752546996075], [1192.9922756474712, 367.32738144678945], [1182.8644178568202, 300.48352002849464], [1164.6342738336489, 306.56023470288505], [1075.5091252759225, 310.6113778191454], [1073.4835537177923, 298.4579484703645], [1130.1995573454365, 466.58038779516664], [1126.148414229176, 460.50367312077617], [1233.503706810074, 537.4753923297217], [1253.7594223913752, 545.5776785622422], [858.772968555997, 411.88995572565267], [800.0313933702228, 399.7365263768718], [1024.869836322669, 527.3475345390709], [960.0515464625042, 592.1658243992357], [947.8981171137234, 758.2626921659077], [802.0569649283528, 790.67183709599]], ""13"": [[647.628195921218, -6.869165127674094], [647.628195921218, 2.4933956864090874], [566.4860021991637, -6.869165127674094], [668.8500004331398, 6.862590732981239], [680.0850734100397, 0.6208835235924539], [678.836731968162, -3.12414080204082], [746.8713405504997, 4.990078570164606], [654.4940738515456, 51.80288264058052], [769.3414865042994, 76.76971147813566], [615.1713184323963, 78.6422236409523], [713.1661216198003, 86.13227229221886], [688.823463503184, 146.0526615023512], [735.012096852661, 147.92517366516785], [685.7026098984896, 268.39012280637144], [708.1727558522892, 268.39012280637144], [805.5433883187543, 268.39012280637144], [805.5433883187543, 268.39012280637144]]}"
395,"{""1"": [[1183.0125642557969, 390.7009452395319], [1199.2377897531264, 382.58833249086706], [1193.153330191628, 370.4194133678698], [1180.9844110686304, 315.6592773143821], [1166.787338758467, 307.54666456571726], [1075.5204453359875, 309.57481775288346], [1071.464138961655, 295.37774544271997], [1128.2524282023091, 465.74261316468176], [1126.2242750151427, 459.6581536031831], [1231.6882407477858, 540.7842810898316], [1253.9979258066141, 544.840587464164], [805.7760714428814, 410.98247711119404], [803.7479182557151, 396.78540480103055], [988.3098582878404, 575.2628852716572], [998.4506242236714, 557.0095065871612], [953.8312541060149, 802.4160422342728], [832.1420628760421, 711.1491488117933]], ""13"": [[643.544877181881, -4.380690650972753], [646.6154622808237, 4.831064645855747], [567.3943667280987, 54.574543248729654], [643.544877181881, 10.358117823952846], [738.7330152491088, 1.7604795469129115], [674.2507281713093, -4.380690650972753], [746.1024194865715, 2.3745965667014843], [654.5989835380751, 51.50395814978681], [767.5965151791714, 76.68275596111805], [615.2954942716069, 79.13922404027232], [712.3259833982004, 86.50862827773511], [688.3754196264464, 151.6050323753232], [730.7494939918574, 152.83326641490032], [686.5330685670806, 265.8307980559966], [706.7989302201033, 265.8307980559966], [802.6011853071197, 265.8307980559966], [802.6011853071197, 265.8307980559966]]}"
396,"{""1"": [[1180.8612644897776, 393.82801399185996], [1198.8218369481951, 385.8455373436744], [1196.8262177861488, 371.8762032093496], [1176.8700261656847, 314.0032475100041], [1170.8831686795456, 310.01200918591127], [1075.0934489013184, 315.99886667205044], [1071.1022105772258, 290.0558175654473], [1124.9839279524786, 461.6790655014375], [1122.988308790432, 455.6922080152983], [1224.7648860547984, 539.5082128212471], [1256.6947926475407, 545.4950703073862], [809.6761003491475, 397.8192523159528], [803.6892428630083, 371.8762032093496], [959.3475375026273, 607.3592643308245], [1013.2292548778801, 535.5169744971543], [933.4044883960241, 826.8773721559282], [823.6454344834724, 695.1665074608661]], ""13"": [[646.7074999937144, -5.0262193467276575], [647.916371626525, 5.249189532163179], [568.7352796774251, -3.8173477139169734], [675.1159833647655, 9.48024024700058], [733.7462575560838, 4.040317899352495], [676.9292908139815, -2.00404026470094], [747.0438455170014, 5.249189532163179], [655.1696014233892, 52.395183211779965], [766.9902274583777, 76.57261586799372], [615.8812733570419, 79.59479495002043], [713.1954397983022, 85.63915311407388], [689.0180071420884, 145.47829893820287], [736.7684366381106, 147.2916063874189], [686.600263876467, 263.34328313724484], [711.3821323490862, 263.34328313724484], [800.2341973606717, 263.34328313724484], [800.2341973606717, 263.34328313724484]]}"
397,"{""1"": [[1180.153072466376, 396.02692441193295], [1201.8715954095444, 384.18045735202287], [1199.8971842328929, 372.3339902921128], [1170.2810165831174, 301.25518793265223], [1172.2554277597692, 307.1784214626073], [1073.534868927185, 328.8969444057758], [1075.5092801038368, 291.38313204939385], [1124.8695595201289, 465.13131559474186], [1126.8439706967806, 459.20808206478677], [1231.4877630593196, 540.1589403075058], [1255.1806971791398, 546.0821738374608], [824.7590606690733, 413.79662500179813], [805.0149489025564, 384.18045735202287], [929.4028530316124, 632.9562656101348], [1026.1490006875447, 508.56836148107885], [915.5819747950507, 858.0391397484265], [822.7846494924215, 670.4700779665168]], ""13"": [[645.82431969561, -2.5930511699972243], [647.0200437106578, 6.374878942860292], [569.2979827325593, 54.801701552290865], [675.119558064278, 10.559912995527128], [677.5110060943732, 5.179154927812625], [677.5110060943732, -1.3973271549495578], [745.0694129445665, 3.385568905241122], [655.3901118159914, 52.41025352219553], [765.3967212003769, 76.32473382314889], [615.9312193194183, 79.9119058682919], [712.1870025307556, 85.29266393600642], [688.8703842373261, 146.87245071096135], [735.5036208241852, 148.66603673353285], [688.2725222298022, 261.6619561555375], [709.7955545006603, 261.6619561555375], [798.2791316141878, 261.6619561555375], [798.2791316141878, 261.6619561555375]]}"
398,"{""1"": [[1182.6212749635902, 394.43252620410664], [1204.3196462614915, 382.59705095070586], [1200.3744878436914, 370.7615756973051], [1174.7309581279897, 293.8309865502], [1172.7583789190894, 307.6390410125009], [1076.1019976829832, 319.47451626590174], [1078.0745768918832, 289.88582813239975], [1125.4164779054863, 465.44537772451133], [1125.4164779054863, 457.5550608889108], [1233.9083343949935, 542.3759668716164], [1253.6341264839948, 548.2937044983167], [823.6118589437666, 406.2680014575074], [811.7763836903658, 378.6518925329056], [912.3779233442724, 656.7855609878239], [1040.595571922781, 485.1711698135126], [902.5150272997718, 901.38538289144], [853.2005470772685, 656.7855609878239]], ""13"": [[644.897020867292, -0.7991852247521933], [646.0733264489769, 2.7297315203025363], [569.6134636394577, -1.3873380155946506], [673.7165076185722, 9.787565010411996], [731.9436339119753, 5.670495474514809], [676.6572715727846, 0.3771203569327142], [744.8829953105093, 4.494189892829901], [656.0719238932986, 52.72271874191122], [764.2920374083103, 75.07252479392453], [616.0775341160116, 79.77774712066416], [711.3582862324894, 83.89481665656135], [689.0084801804761, 146.82716527670405], [736.0607034478725, 149.17977644007388], [690.184785762161, 259.16434832761297], [710.1819806508045, 259.16434832761297], [794.875982532118, 259.16434832761297], [794.875982532118, 259.16434832761297]]}"
399,"{""1"": [[1181.5680494940016, 395.0482207517621], [1203.3199578480755, 383.1835434677217], [1199.365065420062, 369.34141996967463], [1173.6582646379748, 296.1759100514257], [1173.6582646379748, 310.0180335494728], [1074.7859539376382, 333.74738811755356], [1076.763400151645, 290.24357140940555], [1122.2446630737998, 466.2362844560042], [1126.1995555018132, 456.3490533859706], [1238.9139897001965, 545.3341330162732], [1252.7561131982438, 547.3115792302801], [805.8532688327234, 400.98055939378224], [813.7630536887503, 375.2737586116948], [920.5451492451136, 628.3868740045559], [1043.1468145135307, 478.10096174004457], [896.8157946770328, 792.5149097671142], [875.0638863229589, 660.0260134286634]], ""13"": [[642.564451404607, -1.5365512593792872], [645.5192058492171, 7.327712074451178], [568.695590289353, -2.127502148301325], [641.9735005156849, 11.464368296905398], [732.3889865207557, 5.554859407685086], [676.2486520731627, -0.35464948153522613], [744.7989551881184, 3.7820067409189946], [656.7472727387357, 54.012832299291645], [763.1184327447013, 75.28706430048477], [615.9716614031156, 80.01467141186103], [710.5238036306405, 82.96942585647119], [688.6586207405254, 149.74687630466073], [735.3437409653659, 150.92877808250478], [691.0224242962136, 259.66374164415856], [709.9328527417185, 259.66374164415856], [795.029780746491, 259.66374164415856], [795.029780746491, 259.66374164415856]]}"
400,"{""1"": [[1179.8744640290806, 393.15435990174745], [1203.4696881809105, 379.39047914651337], [1197.570882142953, 369.5591357499176], [1168.0768519531657, 292.8746572564705], [1170.043120632485, 304.67226933238544], [1071.729686666527, 312.53734404966207], [1077.6284927044844, 288.9421198978322], [1118.9201349701868, 463.9400323572371], [1126.7852096874635, 458.04122631927964], [1227.0649123327403, 538.6582421713649], [1252.6264051638896, 544.5570482093226], [806.283414958441, 401.0194346190241], [814.1484896757175, 379.39047914651337], [904.5968489243987, 617.3089893441313], [1040.2693877974207, 479.67018179179036], [835.7774451482283, 782.4755584069403], [894.765505527803, 682.1958557616633]], ""13"": [[644.7536929525353, -0.3921233824951855], [645.9329239643964, 2.5559541471578413], [569.2829081934177, -0.9817388884257952], [665.9798511660371, 9.631340218325114], [675.4136992609268, 6.683262688672087], [677.7721612846492, 0.7871076293660266], [744.3987134548076, 4.324800664949663], [657.135618577078, 54.44211866905117], [762.6767941386564, 75.07866137662238], [615.8625331619356, 79.79558542406723], [710.2010141108326, 83.92289396558147], [689.5644714032613, 145.2429065823645], [736.7337118777098, 146.4221375942257], [687.7956248854695, 259.628314732902], [710.7906296167631, 259.628314732902], [795.1056469648398, 259.628314732902], [795.1056469648398, 259.628314732902]]}"
401,"{""1"": [[1177.9094101243886, 393.28602781628894], [1197.5384423161695, 381.5086085012205], [1193.6126358778133, 367.768285966974], [1166.13199080932, 301.02957651491954], [1166.13199080932, 306.91828617245375], [1066.0239266312385, 312.80699582998795], [1073.8755395079509, 289.2521571998511], [1122.9481199874026, 465.9134469258776], [1122.9481199874026, 456.09893082998724], [1232.8707002613746, 540.5037692546443], [1250.5368292339774, 546.3924789121786], [789.2545727271304, 401.13764069300123], [810.8465081380891, 373.6569956245082], [946.2868302613762, 605.2795754875208], [1028.7287654668553, 495.35699521354866], [814.7723145764453, 766.2376394601226], [936.4723141654858, 730.9053815149173]], ""13"": [[643.4014006411597, -0.8270474857575465], [644.5895078276793, 7.489702819879781], [567.3625407039042, -1.4211010790173546], [644.5895078276793, 11.05402437943863], [674.8862410839296, 7.489702819879781], [675.4802946771895, -0.2329938924977384], [743.2024043088077, 3.3313276670611174], [658.252740472655, 54.419936687404686], [762.2121192931215, 74.02370526497839], [615.4808817579487, 80.55829479083629], [709.3413494929986, 82.34045557061572], [688.5494737289052, 147.6863508291947], [734.8856540031703, 149.46851160897413], [686.7673129491258, 260.55653354855843], [709.3413494929986, 260.55653354855843], [794.885066922411, 260.55653354855843], [794.885066922411, 260.55653354855843]]}"
402,"{""1"": [[1178.184196382002, 389.9902864414141], [1193.930890082895, 384.0852763035793], [1189.9942166576718, 370.30691931529793], [1180.1525330946138, 297.47846094866793], [1162.4375026811092, 311.2568179369493], [1067.9573404757514, 309.2884812243377], [1069.925677188363, 293.5417875234447], [1127.0074418541, 470.6920916584906], [1125.0391051414883, 458.88207138282087], [1229.3609509099042, 541.5522133125089], [1251.012654748632, 545.4888867377322], [792.3902007101244, 405.7369801423071], [810.105231123629, 386.0536130161909], [991.1922086838981, 567.14059057646], [1018.748922660461, 521.8688461863928], [833.7252716749686, 728.544201010613], [943.9521275812192, 789.5626391015733]], ""13"": [[641.0989410122231, -3.143462433691141], [643.5119232692791, 7.111712158796934], [565.6932454792226, 53.56162060712528], [644.1151688335432, 10.731185544380956], [674.8806926110074, 5.905221030268919], [673.6742014824794, -0.7304801766351261], [743.0474413728399, 4.095484337476911], [659.7995535044073, 53.56162060712528], [763.557790557816, 74.07196979210143], [614.5561361846069, 80.70767099900547], [709.2656897740557, 80.70767099900547], [688.1520950248155, 150.08091088936598], [733.3955123446158, 151.28740201789398], [686.9456038962875, 262.8878314067348], [707.4559530812636, 262.8878314067348], [796.7362965923363, 262.8878314067348], [796.7362965923363, 262.8878314067348]]}"
403,"{""1"": [[1175.8395683477074, 391.7853108943335], [1191.6729703108394, 385.847785158159], [1187.7146198200564, 370.01438319502694], [1177.8187435930988, 304.7016000971072], [1165.9436921207498, 308.6599505878902], [1070.9432803419572, 308.6599505878902], [1068.9641050965658, 298.7640743609327], [1124.3810119675281, 466.99397021921084], [1122.4018367221365, 461.05644448303633], [1231.2564752186695, 538.2442790533051], [1251.0482276725847, 546.1609800348713], [797.8170964779292, 397.7228366305081], [803.7546222141037, 387.8269604035505], [989.7970952809055, 563.9735572433947], [999.6929715078631, 560.0152067526117], [849.2756528581084, 702.5158244208003], [938.3385389007262, 833.1413906166399]], ""13"": [[639.8984419884506, -2.549184262752078], [642.9294983599169, 5.93777357735388], [564.7282439760835, 53.22225297222994], [639.8984419884506, 9.57504122311358], [733.8611895039094, 3.5129284801807543], [672.0276395259946, -2.549184262752078], [741.741936069722, 1.694294657300901], [661.1158365887154, 54.4346755208165], [764.1717532185735, 73.22722502390826], [614.4375684681327, 80.50176031542766], [708.4003159835916, 81.10797158972093], [687.7891326576199, 152.64090195632832], [729.0114993095631, 154.45953577920812], [689.6077664804998, 263.577565151999], [706.5816821607116, 263.577565151999], [796.9071620304107, 263.577565151999], [796.9071620304107, 263.577565151999]]}"
404,"{""1"": [[1175.565966662251, 394.25835872523703], [1193.403717640777, 390.2944140633424], [1191.4217453098295, 372.45666308481634], [1183.4938559860402, 305.06960383260684], [1165.6561050075143, 311.0155208254488], [1070.521433122042, 305.06960383260684], [1070.521433122042, 297.1417145088175], [1127.998630719515, 465.60936263934127], [1124.03468605762, 463.6273903083939], [1237.0071089216185, 538.9423388843927], [1250.8809152382498, 546.8702282081822], [830.702781077414, 406.1501927109211], [802.9551684441512, 394.25835872523703], [1015.0262078555165, 523.0865602368141], [963.4949272508857, 598.401508812813], [872.324200027308, 663.8065957340751], [919.8915359700443, 858.0398841669144]], ""13"": [[642.5105722712449, -2.7420961035806783], [642.5105722712449, 5.678551956025224], [564.9203151505905, -2.7420961035806783], [662.9607175588593, 9.28740112442776], [730.9273768971069, 6.881501678826069], [675.5916896482681, -0.336196657978995], [741.7539244023145, 3.2726525104235407], [661.7577678360584, 55.600965452260255], [765.211443996931, 70.6378369872708], [614.2412537854251, 80.26143476967756], [709.8757567480922, 81.4643844924784], [687.6211868762766, 147.62661924652485], [733.3332763427086, 149.43104383072608], [687.0197120148762, 262.50831777400543], [708.6728070252914, 262.50831777400543], [795.2851870669522, 262.50831777400543], [795.2851870669522, 262.50831777400543]]}"
405,"{""1"": [[1177.2441315288813, 393.85947458874847], [1195.1875226533114, 391.8657644638118], [1191.200102403438, 371.9286632144451], [1185.2189720286278, 312.1173594663451], [1167.2755809041978, 310.1236493414084], [1075.5649151571113, 300.1550987167251], [1073.5712050321745, 294.17396834191504], [1127.4013784054646, 461.6456188365952], [1123.4139581555912, 459.6519087116585], [1235.0617251520446, 539.4003137091252], [1253.0051162764746, 545.3814440839353], [858.2505115390144, 405.82173533836846], [802.4266280407877, 389.87205433887516], [1025.7221620336945, 511.4883719600119], [928.0303659117978, 617.1550085816552], [886.1624532881277, 617.1550085816552], [892.1435836629378, 880.3247450732954]], ""13"": [[640.2341113711402, -5.578702950722793], [642.6606320699474, 5.340640193909401], [564.4053395334166, -4.3654426013192165], [643.2672622446491, 8.980421242120137], [733.6551582752157, 5.340640193909401], [674.2054011544404, -1.9389219025120639], [740.9347203716371, 1.0942289709968804], [662.0727976604046, 56.29757486885967], [765.8065575344106, 70.25006888700081], [614.1490138589633, 80.56278185693122], [708.7833211124423, 81.169412031633], [687.5512649978798, 152.1451424717423], [729.4087470523032, 153.3584028211459], [689.3711555219851, 263.76509461687147], [706.963430588337, 263.76509461687147], [796.7446964442017, 263.76509461687147], [796.7446964442017, 263.76509461687147]]}"
406,"{""1"": [[1181.6261349505303, 392.7577075488602], [1199.8663349916, 390.731018655408], [1195.8129572046957, 372.49081861433797], [1185.6795127374346, 346.14386299945915], [1171.4926904832691, 309.6634629173192], [1082.3183791713714, 299.53001845005804], [1076.2383124910148, 293.4499517697014], [1126.9055348273203, 459.6384410327835], [1122.852157040416, 457.61175213933126], [1236.34673507374, 540.7059967708723], [1252.5602462213578, 546.786063451229], [867.489356465436, 398.83777422921685], [806.6886896618695, 386.67764086850354], [1037.7312235154227, 498.14553000837566], [918.1565788017416, 627.8536191893178], [895.8630009737672, 623.8002414024133], [857.355911998175, 883.2164197642975]], ""13"": [[643.3020035688575, 0.7707353280534619], [642.1374002636576, 2.5176402858531475], [637.4789870428585, -0.9761696297462308], [670.0878795884527, 13.581371685251192], [728.9003465010423, 10.087561769651813], [675.9108961144517, 1.9353386332532523], [739.3817762478404, 4.26454524365284], [663.6825614098539, 56.089392325043676], [765.0030489622359, 68.9000286822414], [614.7692225914625, 80.54606173423934], [708.5197886600458, 81.71066503943914], [686.9746275138498, 151.00456169882688], [731.2295531114419, 151.58686335142676], [686.3923258612498, 257.56576412460805], [705.0259787444465, 257.56576412460805], [788.2951150662318, 257.56576412460805], [788.2951150662318, 257.56576412460805]]}"
407,"{""1"": [[1184.0408666913074, 389.90063301461817], [1204.3087601625566, 383.8202649732434], [1198.228392121182, 367.6059501962442], [1179.9872879970576, 312.8826378238717], [1173.906919955683, 310.85584847674676], [1080.6746099879372, 310.85584847674676], [1076.6210312936873, 292.61474435262255], [1123.2371862775603, 458.811470816865], [1123.2371862775603, 456.7846814697401], [1232.6838110223052, 541.9098340489862], [1250.9249151464294, 543.9366233961111], [865.834939192697, 410.16852648586723], [805.0312587789498, 398.0077904031178], [1038.112033698314, 491.2401003708635], [920.5582515650694, 627.0349866282323], [900.2903580938205, 657.4368268351059], [829.3527309444487, 884.4372337130956]], ""13"": [[642.5717624733935, 1.7233485087387308], [641.4412900868763, 3.98429328177334], [628.4408576419272, 1.7233485087387308], [668.5726273632915, 14.158544760429088], [725.0962466891568, 15.289017146946392], [675.920697875654, 2.8538208952560353], [740.3576239071404, 3.98429328177334], [664.0507378172223, 57.11649544808668], [764.0975440240038, 68.98645550651838], [615.4404251969783, 80.85641556495008], [705.312979925104, 80.85641556495008], [686.0949493543097, 150.94570352902298], [730.1833724284846, 150.94570352902298], [686.0949493543097, 253.25345450883907], [705.8782161183626, 253.25345450883907], [782.7503384015394, 253.25345450883907], [782.7503384015394, 253.25345450883907]]}"
408,"{""1"": [[1179.766408381236, 389.5305934532063], [1198.0316150159842, 387.5011260493454], [1193.9726802082623, 369.2359194145971], [1183.825343188958, 310.38136470263055], [1169.6190713619314, 310.38136470263055], [1078.2930381881902, 302.2634950871869], [1076.2635707843294, 294.14562547174324], [1131.059190688574, 460.56195258833833], [1124.9707884769914, 460.56195258833833], [1232.5325608816197, 535.6522465311922], [1252.8272349202289, 545.7995835504968], [869.257895590516, 411.85473489567636], [802.2854712631058, 399.67793047251087], [1031.6152878993892, 503.1807680694175], [934.2008525140652, 616.8309426856288], [909.8472436677343, 691.9212366284827], [810.4033408785494, 848.1902267257732]], ""13"": [[643.0485247269174, -33.575901100082916], [641.3792571230989, 2.59156364931723], [638.040721915462, 2.035141114711074], [665.3054261111637, 14.27643687604651], [722.0605246409916, 16.502127014471135], [675.8774542686806, 0.9222960454987614], [739.3096232137824, -0.19054902371355098], [664.7490035765575, 57.12097204072053], [762.679369667241, 68.80584526744981], [616.3402430658219, 80.49071849417908], [703.6985809989884, 81.04714102878523], [685.8930598915914, 149.48711278534245], [730.4068626600839, 148.9306902507363], [684.223792287773, 250.75601408366285], [707.0371162066253, 250.75601408366285], [779.3720457054256, 250.75601408366285], [779.3720457054256, 250.75601408366285]]}"
409,"{""1"": [[1180.634363477687, 389.70725095963957], [1198.6300176133293, 387.7077338334571], [1194.6309833609644, 367.7125625716322], [1180.634363477687, 303.72801453379265], [1166.6377435944096, 307.72704878615764], [1076.6594729161977, 305.7275316599751], [1074.6599557900151, 295.7299460290627], [1130.646435323125, 461.6898675022091], [1124.6478839445774, 457.6908332498441], [1232.6218087584316, 537.6715182971436], [1250.617462894074, 541.6705525495086], [860.7116232884891, 417.7004907261944], [800.7261095030144, 401.7043537167345], [1024.672027635453, 511.67779565677125], [954.6889282190659, 597.6570320826181], [950.689893966701, 741.6222651677572], [802.725626629197, 803.6072960794143]], ""13"": [[643.0321165681428, 2.0641039955991616], [641.3462550101116, 3.749965553630382], [635.7267164833409, 2.0641039955991616], [666.0722245279028, 14.427088754494747], [725.0773790589953, 15.550996459848896], [674.5015323180588, 2.0641039955991616], [738.002317670568, 1.5021501429220905], [664.9483168225487, 58.25948926330638], [762.1663333356821, 68.93661246417075], [616.0583316396434, 81.29959722306633], [704.2850865099437, 81.8615510757434], [684.6167016662462, 150.98187495502327], [727.8871483223807, 151.54382880770035], [684.0547478135691, 252.13356843689627], [703.7231326572667, 252.13356843689627], [781.2727643267026, 252.13356843689627], [781.2727643267026, 252.13356843689627]]}"
410,"{""1"": [[1181.545616047325, 391.64407367221975], [1197.6531164354265, 385.60376102668175], [1193.626241338401, 369.4962606385805], [1185.5724911443504, 319.16032192576415], [1167.4515532077367, 309.09313418320085], [1078.8603010731797, 321.1737594742768], [1072.8199884276416, 292.9856337950996], [1127.1828022374834, 476.2084507097512], [1123.155927140458, 458.08751277313735], [1229.8681172116287, 540.6384522621562], [1252.015930245268, 544.6653273591814], [823.1537324120725, 409.7650116088336], [803.019356926946, 391.64407367221975], [1000.3362366811862, 570.840015489846], [994.2959240356481, 560.7728277472827], [952.0137355168824, 804.398771117314], [815.0999822180219, 756.0762699530103]], ""13"": [[641.2339999540375, -31.165417735265606], [639.5939203412248, 4.369640542342424], [636.3137611155995, -31.165417735265606], [665.8351941462276, 16.396891036302065], [721.0512077775878, 18.58366385338563], [673.4888990060201, 2.182867725258852], [737.4520039057146, -0.003905091824719875], [665.2885009419568, 58.492267765160804], [762.0531980979048, 68.33274544203687], [615.5394193533056, 80.9066891402674], [704.1037184451902, 82.00007554880919], [683.8760698871672, 151.43011249121258], [725.424753411755, 151.97680569548345], [684.9694562957089, 248.1948096471606], [705.197104853732, 248.1948096471606], [775.7205282046771, 248.1948096471606], [775.7205282046771, 248.1948096471606]]}"
411,"{""1"": [[1181.1726233307795, 392.79853264326437], [1199.218649629664, 384.7780765104268], [1195.2084215632453, 372.7473923111705], [1175.1572812311513, 306.57862921526055], [1169.141939131523, 308.58374324846994], [1072.8964655374723, 318.6093134145169], [1074.9015795706819, 292.54283098279484], [1127.034544434126, 464.9826378388025], [1125.0294304009167, 460.9724097723837], [1225.285132061386, 537.1667430343405], [1257.3669565927364, 545.187199167178], [806.2162991206234, 412.84967297535826], [806.2162991206234, 388.7883045768456], [964.6203077441653, 599.3252780638317], [1008.7328164747719, 539.1718570675499], [952.5896235449088, 823.8980497832835], [824.2623254195079, 707.6014358571388]], ""13"": [[643.0350034749758, -33.01207992509404], [639.1576874852083, 2.9915685513188848], [624.7562280946431, -33.01207992509404], [666.2988994135811, 15.731321089126531], [722.2430301230843, 17.94693022613656], [672.9457268246111, 1.3298616985613663], [737.7522940821544, 1.8837639828138677], [665.7449971293286, 58.38179697656953], [761.5700923050122, 67.24423352460964], [615.3398892623505, 80.5378883466698], [701.7486456057416, 81.6456929151748], [682.9159679411563, 152.54518529949564], [723.3508346915893, 153.65298986800067], [685.6854793624188, 250.0319873279368], [704.518157027004, 250.0319873279368], [777.0793562640824, 250.0319873279368], [777.0793562640824, 250.0319873279368]]}"
412,"{""1"": [[1179.5694809533838, 396.582672585536], [1201.286377444589, 382.76282936386], [1199.3121141272068, 372.8915127769486], [1169.6981643664726, 301.81803335118644], [1169.6981643664726, 307.7408233033333], [1074.9335251321231, 321.56066652500925], [1074.9335251321231, 291.94671676427504], [1126.2643713840623, 465.6818886939159], [1124.29010806668, 459.75909874176904], [1226.9518005705588, 542.678158071825], [1254.5914870139106, 546.6266847065895], [818.2792938724263, 418.29956907674114], [810.3822406028971, 388.68561931600686], [928.8380396458341, 659.1596937973795], [1025.576942197566, 515.038471628473], [920.940986376305, 872.3801320746661], [828.1506104593377, 671.0052737016733]], ""13"": [[642.3995166633631, -31.846597902233242], [638.0062627413636, -31.846597902233242], [622.6298740143653, -31.846597902233242], [663.8166295331106, 14.831725019011358], [718.1831468178543, 18.12666546051097], [672.6031373771095, -4.388760889736421], [735.2070057656024, -3.839604149486483], [666.0132564941104, 57.6659507585064], [762.1156860378492, 65.90330186225545], [614.9416796508663, 79.63222036850385], [700.6101311298563, 80.73053384900373], [683.0371154418584, 152.6700668217454], [722.5764007398539, 153.21922356199534], [685.2337424028582, 248.77249636548427], [704.4542283116059, 248.77249636548427], [774.1971343233479, 248.77249636548427], [774.1971343233479, 248.77249636548427]]}"
